city,neighborhood,total_listings,avg_price,median_price,avg_availability_rate,avg_occupancy_proxy,avg_estimated_annual_revenue,avg_recent_reviews,avg_reviews_per_month,avg_rating,avg_price_per_guest,pricing_score,demand_score,revenue_score,rating_score,competition_score,market_opportunity_score
Milan,CORSICA,207,131.3671497584541,110.0,0.5213420686916815,0.4786579313083184,23589.125603864733,9.309178743961352,1.162512077294686,4.769111111111111,47.06461160953915,23.64625266834334,23.750654840756972,43.79131674654321,70.86412878143356,98.85184502977835,46.06
Milan,DE ANGELI - MONTE ROSA,372,156.69354838709677,122.0,0.5616880247459125,0.4383119752540875,23830.97311827957,11.206989247311828,1.4208870967741938,4.692996941896024,49.66189516129032,35.73959631217174,33.66302044619488,44.53819624129628,46.03315706200066,97.8387671148769,47.84
Milan,DERGANO,248,122.62903225806451,96.5,0.601789659743703,0.3982103402562969,17885.024193548386,10.044354838709678,1.428024193548387,4.756572769953052,42.54186827956989,19.47380559910815,27.590518843331562,26.175769240647412,66.77370517285976,98.60011051759072,41.81
Milan,DUOMO,1431,291.2704402515723,250.0,0.5808468070034366,0.41915319299656334,41790.09433962264,15.737246680642906,1.692229210342418,4.640143884892086,89.96698751012168,100.0,57.324796944244696,100.0,28.790733249402145,91.33664886105483,77.35
Milan,EX OM - MORIVIONE,137,146.83941605839416,105.0,0.5582841715828417,0.4417158284171583,23754.649635036498,8.802919708029197,1.1469343065693431,4.735565217391304,48.45590748464836,31.034252678040275,21.106436860955164,44.30249216660151,59.92034332270039,99.2816356603426,45.78
Milan,FARINI,103,143.4757281553398,109.0,0.5691448330895066,0.4308551669104934,24683.70873786408,11.388349514563107,1.4154368932038834,4.747865168539326,55.640776699029125,29.428093258428976,34.61027480700742,47.17163553983206,63.93299618689778,99.49039110947382,49.96
Milan,FORZE ARMATE,61,136.0327868852459,79.0,0.6146867280485067,0.3853132719514934,19442.90163934426,11.639344262295081,1.3265573770491803,4.837454545454546,45.5594262295082,25.874092240760326,35.921233777975104,30.986845022916658,93.16002851851391,99.74826548781236,50.58
Milan,GALLARATESE,147,120.97278911564626,103.0,0.5414406858633865,0.45855931413661355,18530.98639455782,14.129251700680273,1.5606122448979591,4.762499999999999,36.278312277291874,18.682950263823887,48.92615329412317,28.170645737463353,68.70736461088663,99.22023699883343,47.73
Milan,GARIBALDI REPUBBLICA,304,204.26973684210526,163.5,0.5395908435472242,0.4604091564527758,34155.12828947369,15.80921052631579,1.8251973684210527,4.642763636363636,63.55825358851675,58.45720431820172,57.70066795319083,76.42150840462676,29.64538324916996,98.25627801313931,63.51
Milan,GHISOLFA,222,137.59459459459458,119.0,0.5316919659385413,0.46830803406145877,24105.91891891892,11.346846846846846,1.2647747747747746,4.727434554973821,48.19981231231231,26.619854700385098,34.39350415720951,45.38729068480486,57.26785101238874,98.75974703751459,47.73
